[2025-08-12T16:30:03.286Z] INFO: Starting a postgresql pool with 25 connections.
[2025-08-12T16:30:03.405Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:30:03.263 UTC",1,0] | duration: 9ms
[2025-08-12T16:40:47.386Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,6] | duration: 0ms
[2025-08-12T16:40:47.397Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:40:47.395 UTC",1,0] | duration: 0ms
[2025-08-12T16:40:47.400Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,9] | duration: 0ms
[2025-08-12T16:40:47.410Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:40:47.408 UTC",1,0] | duration: 0ms
[2025-08-12T16:40:47.413Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,12] | duration: 0ms
[2025-08-12T16:40:47.423Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:40:47.421 UTC",1,0] | duration: 0ms
[2025-08-12T16:40:47.426Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,15] | duration: 0ms
[2025-08-12T16:42:19.593Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:19.522 UTC",1,0] | duration: 4ms
[2025-08-12T16:42:19.598Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,0] | duration: 2ms
[2025-08-12T16:42:19.609Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:19.608 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:19.611Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,3] | duration: 0ms
[2025-08-12T16:42:19.620Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:19.618 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:19.622Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,6] | duration: 0ms
[2025-08-12T16:42:19.630Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:19.629 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:19.632Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,9] | duration: 0ms
[2025-08-12T16:42:19.642Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:19.640 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:19.643Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,12] | duration: 0ms
[2025-08-12T16:42:19.652Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:19.651 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:19.654Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,15] | duration: 0ms
[2025-08-12T16:42:29.517Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:29.514 UTC",1,0] | duration: 1ms
[2025-08-12T16:42:29.519Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,0] | duration: 0ms
[2025-08-12T16:42:29.531Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:29.529 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:29.532Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,3] | duration: 0ms
[2025-08-12T16:42:29.549Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:29.547 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:29.550Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,6] | duration: 0ms
[2025-08-12T16:42:29.560Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:29.558 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:29.562Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,9] | duration: 0ms
[2025-08-12T16:42:29.573Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:29.571 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:29.574Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,12] | duration: 0ms
[2025-08-12T16:42:29.587Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:29.585 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:29.588Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,15] | duration: 0ms
[2025-08-12T16:42:30.502Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:30.499 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:30.504Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,0] | duration: 0ms
[2025-08-12T16:42:30.515Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:30.513 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:30.518Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,3] | duration: 0ms
[2025-08-12T16:42:30.529Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:30.526 UTC",1,0] | duration: 1ms
[2025-08-12T16:42:30.532Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,6] | duration: 0ms
[2025-08-12T16:42:30.544Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:30.542 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:30.546Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,9] | duration: 0ms
[2025-08-12T16:42:30.555Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:30.554 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:30.557Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,12] | duration: 0ms
[2025-08-12T16:42:30.567Z] QUERY: SELECT "public"."user_sessions"."id", "public"."user_sessions"."user_id", "public"."user_sessions"."token_hash", "public"."user_sessions"."expires_at", "public"."user_sessions"."created_at" FROM "public"."user_sessions" WHERE ("public"."user_sessions"."user_id" = $1 AND "public"."user_sessions"."token_hash" = $2 AND "public"."user_sessions"."expires_at" > $3) LIMIT $4 OFFSET $5 | params: [6,"eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOjYsInVzZXJuYW1lIjoiYWtzaGF5IiwiaWF0IjoxNzU0OTkyMDY5LCJleHAiOjE3NTUwNzg0Njl9.iqUuwFI0cn6zLX0Zb4D_Tigz7toQwxkdwYjREgYrHjI","2025-08-12 16:42:30.565 UTC",1,0] | duration: 0ms
[2025-08-12T16:42:30.569Z] QUERY: SELECT "public"."ai_interactions"."id", "public"."ai_interactions"."route_type", "public"."ai_interactions"."input_data", "public"."ai_interactions"."output_data", "public"."ai_interactions"."metadata", "public"."ai_interactions"."created_at" FROM "public"."ai_interactions" WHERE "public"."ai_interactions"."user_id" = $1 ORDER BY "public"."ai_interactions"."created_at" DESC LIMIT $2 OFFSET $3 | params: [6,3,15] | duration: 0ms
